,time,der_time,in_heater_on,in_heater_voltage,in_heater_current,in_room_temperature,power_in,G_box,T,power_out_box,total_power_box,der_T,T_heater,power_transfer_heat,total_power_heater,der_T_heater
0,0.0,1.0,False,12.0,10.45,21.25,0.0,0.73572788,22.5935,0.9884504067799991,1.1075010921050021,0.01623704509252951,25.0,2.095951498885001,-2.095951498885001,-0.008609087789712777
1,4.5711250759008015,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,22.668311068298117,1.0434909954595086,1.571020772746235,0.02303269523635169,25.670204276959783,2.6145117682057437,122.78548823179425,0.5043394601700467
2,7.571125075900801,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,22.763237071197196,1.113330702329322,2.72963118160954,0.04001905271039374,27.175594789693378,3.842961883938862,121.55703811606114,0.49929362065646293
3,10.571125075900799,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,22.90708441100172,1.2191632006873434,3.796757902833897,0.055664170187461004,28.66619388564618,5.01592110352124,120.38407889647875,0.49447570912534705
4,13.571125075900799,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,23.095980731233755,1.3581394899114605,4.7791966776218,0.07006767985494243,30.142660721217226,6.1373361675332605,119.26266383246673,0.48986951440189
5,16.5711250759008,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,23.326341368423606,1.5276222331465983,5.683240241781726,0.08332183935105252,31.605607637297858,7.210862474928324,118.18913752507167,0.48546002199242977
6,19.5711250759008,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,23.594848057543157,1.7251700902983447,6.514715548936623,0.0955120774933359,33.055603614800894,8.239885639234968,117.16011436076502,0.48123332554269
7,22.5711250759008,1.0,True,12.0,10.45,21.25,125.39999999999999,0.73572788,23.898429213272248,1.948523210410859,7.279018239191658,0.1067174996229206,34.49317747451856,9.227541449602517,116.17245855039748,0.4771765448480998
8,25.5711250759008,1.0,False,12.0,10.45,21.25,0.0,0.73572788,24.2287046583451,2.191516063430366,7.372829421615344,0.10809286296121018,35.21015982179083,9.56434548504571,-9.56434548504571,-0.039285398529357536
9,28.5711250759008,1.0,False,12.0,10.45,21.25,0.0,0.73572788,24.539614725520547,2.420261268024014,6.772665612237461,0.09929387675231076,35.09461971925159,9.192926880261474,-9.192926880261474,-0.037759802456632977
10,31.5711250759008,1.0,False,12.0,10.45,21.25,0.0,0.73572788,24.825122525076196,2.6303173161145565,6.217160212732431,0.09114962634460855,34.983494359776024,8.847477528846987,-8.847477528846987,-0.03634087468334778
11,34.571125075900795,1.0,False,12.0,10.45,21.25,0.0,0.73572788,25.087118632324938,2.8230751566689256,5.703007367113706,0.08361164466831411,34.87647568777113,8.526082523782632,-8.526082523782632,-0.035020749759061054
12,37.571125075900795,1.0,False,12.0,10.45,21.25,0.0,0.73572788,25.327353670296425,2.9998227718574078,5.227145859595684,0.07663505131734642,34.77327835992978,8.226968631453092,-8.226968631453092,-0.033792144154609995
13,40.571125075900795,1.0,False,12.0,10.45,21.25,0.0,0.73572788,25.547448666504106,3.161752796815893,4.786741011058518,0.0701782871338682,34.673638064887356,7.948493807874411,-7.948493807874411,-0.0326483132001776
14,43.571125075900795,1.0,False,12.0,10.45,21.25,0.0,0.73572788,25.748904643304666,3.309969575540698,4.3791679151848655,0.0642028684337168,34.57730996722306,7.689137490725564,-7.689137490725564,-0.03158301120996512
